name,stem,Adams filtration,weight,tautorsion,h0info,h0target,h1info,h1target,h2info,h2target,h3info,h3target
{18-425},107,18,56,0,,t^3{19-453}+t^6{19-456}+{19-460},,{19-463},,t^2{19-482}+{19-486},,
{18-429},107,18,59,1,,,2,{19-461},,,,
{18-430},107,18,58,0,,,,,,t^1{19-480}+t^1{19-481}+t^4{19-485},,
{19-452},107,19,59,3,,,,,,{20-518}+t^2{20-524},,
{19-453},107,19,59,0,,,,{20-500}+t^2{20-505},,,,
{19-454},107,19,59,1,,,,{20-501},,,,
{19-456},107,19,62,1,,,,,,,,
{19-458},107,19,58,1,,,,{20-504},3,{20-524},,
{19-459},107,19,56,0,,{20-496},5,{20-505},,t^2{20-520}+{20-527},,
{19-460},107,19,56,0,,{20-497},5,{20-505},,{20-525},,
{20-490},107,20,58,1,,,,{21-544},,,,
{20-492},107,20,57,1,,,2,{21-541},,,,
{20-493},107,20,61,1,,,,{21-546},,,,
{20-494},107,20,62,1,,,,{21-547},,,,
{20-496},107,20,56,0,,{21-540},,,1,{21-565},,
{20-497},107,20,56,0,,,,,1,{21-567},,
{21-530},107,21,64,1,,,,{22-578},,,,
{21-532},107,21,61,1,,,,{22-579},,,,
{21-533},107,21,57,0,,,,t^4{22-579}+{22-580}+t^4{22-585},,,,
{21-535},107,21,57,0,,,,{22-582},,,,
{21-538},107,21,61,1,,,,{22-585},,,,
{21-540},107,21,56,0,,{22-575},,,,,,
{22-566},107,22,60,0,,{23-607},,{23-613},,,,
{22-570},107,22,60,1,,,,{23-617},,,,
{22-571},107,22,60,1,,,,{23-618},,,,
{22-574},107,22,62,0,,t^1{23-604}+{23-608},,,,,,
{22-575},107,22,56,0,,{23-609},,,,,,
{23-597},107,23,59,1,1,{24-642},,{24-646},,,,
{23-601},107,23,59,1,,,,{24-650},,,,
{23-604},107,23,63,1,,,,{24-653},,,,
{23-605},107,23,59,1,,,,{24-654},,,,
{23-607},107,23,60,2,,{24-642},,,,,,
{23-608},107,23,62,1,,,1,{24-653},,,,
{23-609},107,23,56,0,,{24-643},,,,,,
{24-629},107,24,58,0,,t^3{25-666}+t^3{25-669}+{25-671},,,,,,
{24-631},107,24,62,1,,,,,,,,
{24-633},107,24,58,1,,,,,,,,
{24-634},107,24,62,1,,,,,,,,
{24-635},107,24,58,1,,,,,,,,
{24-638},107,24,58,1,,,,,,,,
{24-639},107,24,62,1,,,,,,,,
{24-642},107,24,60,2,,,,,,,,
{24-643},107,24,56,0,,t^1{25-659}+t^2{25-672},,,,,,
{25-659},107,25,57,0,,,,,,,,
{25-660},107,25,61,0,,,,,,,,
{25-661},107,25,57,1,,,,,,,,
{25-664},107,25,61,1,,,,,,,,
{25-666},107,25,61,1,,,,,,,,
{25-668},107,25,61,1,,,,,,,,
{25-669},107,25,61,1,,,,,,,,
{25-671},107,25,58,2,,,,,,,,
{25-672},107,25,58,0,,,,,,,,
{6-128},108,6,56,0,1,{7-156},,,,,,
{6-129},108,6,57,0,,,,{7-157},,,,
{7-156},108,7,57,0,,,,,,,,
{9-220},108,9,58,0,,{10-248},,{10-250},,,,{10-270}
{10-247},108,10,57,0,,,2,{11-263},,,2,{11-289}
{10-248},108,10,58,0,,{11-261},1,{11-263},,,,
{11-259},108,11,57,0,2,{12-282},2,{12-284},,t^1{12-294}+t^2{12-296},2,{12-323}
{11-261},108,11,58,0,,t^2{12-281}+t^1{12-282},,,,,,
{12-281},108,12,60,2,,,,,,,,
{12-282},108,12,59,1,,,,{13-311},,,,
{13-303},108,13,58,0,3,{14-315},,{14-323},2,{14-342},,t^2{14-380}+t^1{14-385}
{13-304},108,13,58,1,,,,{14-324},,,1,{14-385}
{14-309},108,14,60,1,,,,{15-338},1,{15-357},,{15-409}
{14-311},108,14,57,1,2,{15-330},,{15-340},,t^1{15-356}+t^4{15-357},,t^2{15-403}+t^3{15-409}
{14-313},108,14,57,0,1,{15-334},,{15-342},,t^2{15-365}+t^3{15-367}+t^1{15-368},,t^1{15-407}+t^3{15-409}
{14-315},108,14,61,1,,,,{15-344},,,,
{15-325},108,15,61,2,,,,,,{16-400},,
{15-327},108,15,56,0,,{16-371},,{16-375},,t^5{16-400}+t^2{16-404}+{16-405},,
{15-328},108,15,58,0,,{16-372},,,,t^1{16-402}+t^1{16-403}+{16-404},,
{15-330},108,15,59,1,,,2,{16-374},2,{16-400},,{16-446}+t^2{16-449}
{15-332},108,15,60,1,,,,{16-378},1,{16-400},,
{15-334},108,15,58,2,,{16-373},,,,{16-406},,
{16-360},108,16,60,0,,,,{17-413}+t^1{17-417}+{17-421},,t^2{17-435}+{17-440},,{17-486}+{17-488}
{16-363},108,16,58,1,,,,{17-416},,t^4{17-435}+t^2{17-440}+t^4{17-444},,{17-484}+t^2{17-486}+t^2{17-488}
{16-364},108,16,61,1,,,,{17-417},1,{17-435},,{17-483}
{16-367},108,16,62,1,,,,{17-419},,,,
{16-368},108,16,59,1,,,,{17-420},,t^3{17-435}+t^1{17-440},,
{16-369},108,16,60,1,,,,{17-421},2,{17-444},,
{16-371},108,16,56,0,,{17-411},,t^6{17-419}+t^5{17-423},,t^6{17-435}+t^3{17-437}+t^4{17-440}+{17-446},,
{16-372},108,16,58,0,,t^1{17-405}+t^1{17-406}+t^4{17-410},,,,t^4{17-435}+t^1{17-437}+t^2{17-440},,
{16-373},108,16,58,2,1,{17-406},,,4,{17-444},,
{17-404},108,17,56,0,,{18-439},,t^3{18-440}+t^3{18-441}+t^6{18-445},,{18-461}+t^5{18-467},,
{17-405},108,17,59,0,,,,{18-440}+{18-441}+t^3{18-445},,,,
{17-406},108,17,59,3,,,,{18-441},,,,
{17-407},108,17,58,1,,,,{18-442},,,,
{17-409},108,17,59,1,,,,{18-444},2,{18-467},,
{17-410},108,17,62,1,,,,{18-445},,,,
{17-411},108,17,56,0,,t^3{18-433}+t^6{18-434}+t^1{18-436},,,,t^1{18-464}+t^5{18-467},,
{18-433},108,18,59,1,,,2,{19-475},,,,
{18-434},108,18,62,3,,,,,1,{19-494},,
{18-436},108,18,57,1,5,{19-461},,{19-474},,t^3{19-495}+t^4{19-496},,
{18-438},108,18,61,1,,,,{19-476},2,{19-494},,
{18-439},108,18,56,0,,{19-467},,,,t^1{19-490}+t^4{19-495}+t^5{19-496},,
{19-461},108,19,62,3,,{20-505},,,,{20-529},,
{19-463},108,19,57,0,,,,{20-510},,t^3{20-531}+t^3{20-532}+t^2{20-533},,
{19-467},108,19,56,0,,{20-506},,,,,,
{20-500},108,20,60,1,,,,{21-555},2,{21-582},,
{20-501},108,20,60,1,,,,{21-556},,,,
{20-502},108,20,59,0,,t^1{21-541}+t^4{21-547},,t^1{21-555}+{21-557},,t^1{21-572}+t^3{21-574},,
{20-504},108,20,59,1,,,,{21-559},3,{21-582},,
{20-505},108,20,62,2,,,,,,{21-582},,
{20-506},108,20,56,0,,{21-549},,,,,,
{21-541},108,21,60,3,,{22-587},3,{22-596},,,,
{21-542},108,21,59,1,1,{22-588},,{22-591},,,,
{21-544},108,21,59,1,,,,{22-593},,,,
{21-546},108,21,62,1,,,,{22-595},,,,
{21-547},108,21,63,1,,,,{22-596},,,,
{21-548},108,21,60,0,,{22-588},,,,,,
{21-549},108,21,56,0,,{22-589},,,,,,
{22-578},108,22,65,1,,,,{23-625},,,,
{22-579},108,22,62,1,,,,{23-626},,,,
{22-580},108,22,58,1,,,,{23-627},,,,
{22-582},108,22,58,0,,,,{23-629},,,,
{22-585},108,22,62,1,,,,{23-632},,,,
{22-587},108,22,60,2,,,,,,,,
{22-588},108,22,60,2,1,{23-613},,,,,,
{22-589},108,22,56,0,1,{23-610},,,,,,
{23-610},108,23,57,1,1,{24-655},,,,,,
{23-613},108,23,61,3,,,,,,,,
{23-617},108,23,61,1,,,,,,,,
{23-618},108,23,61,1,,,,,,,,
{23-620},108,23,58,0,,t^2{24-650}+t^6{24-653}+{24-655},,,,,,
{24-644},108,24,64,0,,,,,,,,
{24-646},108,24,60,1,,,,,,,,
{24-650},108,24,60,1,,,,,,,,
{24-653},108,24,64,1,,,,,,,,
{24-654},108,24,60,1,,,,,,,,
{24-655},108,24,58,2,,,,,,,,
{24-656},108,24,58,0,,,,,,,,
{5-94},109,5,57,0,,,,,,,,
{7-157},109,7,58,1,,,,,,,,
{8-187},109,8,57,0,,,,{9-224},,,,
{9-222},109,9,58,0,1,{10-250},,,,,,
{9-223},109,9,57,0,,,,,,,,
{10-249},109,10,58,0,,,1,{11-266},,{11-277},,
{10-250},109,10,59,0,1,{11-263},,,,,,
{11-263},109,11,60,1,,,,,,,,
{12-283},109,12,57,0,,t^3{13-307}+t^2{13-309}+t^3{13-311}+t^1{13-312},,{13-315},,t^1{13-328}+t^3{13-332},,t^2{13-364}+{13-366}+t^1{13-370}
{12-284},109,12,60,1,,,,{13-316},,,,{13-367}
{12-285},109,12,57,1,1,{13-312},,{13-318},,t^3{13-332}+t^1{13-335},3,{13-367}
{12-287},109,12,58,0,,{13-312},,,,t^2{13-332}+{13-335},,
{13-307},109,13,60,1,,,1,{14-329},1,{14-346},,
{13-308},109,13,57,0,,,,{14-332},,t^4{14-346}+t^2{14-352},3,{14-395}
{13-309},109,13,59,1,,,,{14-333},2,{14-346},,{14-393}+t^1{14-395}
{13-311},109,13,60,1,,,,{14-335},,,,
{13-312},109,13,58,2,1,{14-323},,,,,,
{14-317},109,14,56,0,,t^1{15-335}+t^4{15-336}+t^5{15-338}+t^2{15-340}+{15-347},,,,{15-369}+t^3{15-370},,t^1{15-416}+t^5{15-420}+t^3{15-421}
{14-321},109,14,61,1,1,{15-344},,{15-350},,,,{15-420}
{14-323},109,14,59,3,,,,{15-352},2,{15-376},,t^2{15-420}+t^1{15-423}
{14-324},109,14,59,1,,,,{15-353},,,1,{15-423}
{14-325},109,14,56,0,,t^6{15-344}+{15-347},,,,t^2{15-375}+{15-379},,t^5{15-420}+{15-424}
{15-335},109,15,57,0,,t^5{16-374}+t^4{16-378},,t^5{16-381}+{16-387}+t^3{16-388}+t^1{16-392},,t^1{16-407}+t^2{16-410}+t^4{16-419},,t^2{16-453}+{16-455}+t^2{16-460}+t^1{16-462}
{15-336},109,15,60,1,,,,{16-388},,,,{16-456}
{15-338},109,15,61,1,,,1,{16-381},1,{16-411},1,{16-454}
{15-340},109,15,58,1,,,,{16-392},,t^1{16-410}+t^4{16-411},,t^4{16-454}+t^2{16-456}
{15-342},109,15,58,0,,,,t^2{16-388}+{16-392},,t^2{16-417}+t^3{16-419},,t^4{16-454}+t^1{16-460}
{15-344},109,15,62,1,,,,{16-394},,,,
{15-347},109,15,56,0,,t^1{16-375}+t^5{16-378},1,{16-387},,t^1{16-412}+t^2{16-416},,t^3{16-453}+t^6{16-454}+t^1{16-455}+t^4{16-459}+t^3{16-460}+t^2{16-462}
{16-374},109,16,62,3,,{17-423},,,,{17-447},,
{16-375},109,16,57,0,,t^6{17-419}+t^5{17-423},,{17-427}+t^4{17-430},,,,
{16-378},109,16,61,1,,,,{17-430},,,,
{17-412},109,17,56,0,,t^4{18-440}+t^3{18-442}+{18-446},,{18-452}+t^7{18-456}+t^4{18-457}+t^5{18-458},,t^7{18-470}+t^4{18-472}+t^7{18-477},,
{17-413},109,17,61,1,,,,{18-453},,t^2{18-470}+t^2{18-477},,
{17-416},109,17,59,1,,,,,4,{18-477},,
{17-417},109,17,62,1,,,,,1,{18-470},,
{17-419},109,17,63,1,,,,{18-456},,,,
{17-420},109,17,60,1,,,,{18-457},,,,
{17-421},109,17,61,1,,,,{18-458},2,{18-477},,
{17-423},109,17,62,2,,,,,,,,
{17-424},109,17,56,0,,{18-447},,,,,,
{18-440},109,18,60,1,,,,{19-480},,,,
{18-441},109,18,60,1,,,,{19-481},,,,
{18-442},109,18,59,1,,,,{19-482},,,,
{18-444},109,18,60,1,,,,{19-484},2,{19-504},,
{18-445},109,18,63,1,,,,{19-485},,,,
{18-446},109,18,56,0,,{19-477},,t^4{19-481}+t^7{19-485},6,{19-504},,
{18-447},109,18,56,0,,{19-478},,,,,,
{19-470},109,19,59,1,,,,{20-520},,t^5{20-536}+t^3{20-544},,
{19-471},109,19,57,0,,,,t^3{20-518}+t^1{20-523}+t^5{20-524},5,{20-544},,
{19-474},109,19,58,1,,,,{20-523},6,{20-536},,
{19-475},109,19,62,3,,,,,2,{20-536},,
{19-476},109,19,62,1,,,,{20-524},,,,
{19-477},109,19,56,0,,t^4{20-514}+{20-515},,,,,,
{19-478},109,19,56,0,,{20-516},,,,,,
{20-508},109,20,58,0,,{21-561},,{21-565},,,,
{20-510},109,20,58,2,,,,{21-567},,,,
{20-514},109,20,60,0,1,{21-555},2,{21-563},,,,
{20-515},109,20,56,0,,t^1{21-552}+t^4{21-559}+t^2{21-561}+{21-562},6,{21-563},,,,
{20-516},109,20,56,0,,{21-562},,,,,,
{21-552},109,21,57,0,,,,{22-604}+t^3{22-610},,,,
{21-555},109,21,61,1,,,,{22-607},,,,
{21-556},109,21,61,1,,,,{22-608},,,,
{21-557},109,21,60,2,,,1,{22-607},,,,
{21-559},109,21,60,1,,,,{22-610},,,,
{21-561},109,21,58,0,,{22-599},,,,,,
{21-562},109,21,56,0,,{22-600},1,{22-604},,,,
{22-591},109,22,60,1,,,,,,,,
{22-593},109,22,60,1,,,,,,,,
{22-595},109,22,63,1,,,,,,,,
{22-596},109,22,64,1,,,,,,,,
{22-597},109,22,58,0,,t^5{23-626}+t^1{23-627},,,,,,
{22-599},109,22,58,0,1,{23-629},,,,,,
{22-600},109,22,56,0,,{23-634},,,,,,
{23-622},109,23,64,0,,,,,,,,
{23-624},109,23,59,0,,,,,,,,
{23-625},109,23,66,1,,,,,,,,
{23-626},109,23,63,1,,,,,,,,
{23-627},109,23,59,1,,,,,,,,
{23-629},109,23,59,0,,,,,,,,
{23-632},109,23,63,1,,,,,,,,
{23-634},109,23,56,0,,,,,,,,
{6-131},110,6,58,0,,{7-158},,,,,,
{7-158},110,7,58,0,,,,,,,,
{8-188},110,8,59,0,,,,,,,,
{9-224},110,9,58,0,,,,{10-256},,,,
{10-251},110,10,60,0,,{11-268},,,,,,
{10-252},110,10,58,0,,t^2{11-266}+t^2{11-268},,,1,{11-280},,
{10-254},110,10,57,0,,,,{11-272},,,,
{11-266},110,11,60,0,,,,{12-296},,,,
{11-268},110,11,60,0,,,,,,,,
{12-290},110,12,60,1,,,,,,,,
{12-291},110,12,59,1,,,,{13-325},,,,{13-379}+t^1{13-383}
{13-313},110,13,57,0,,t^3{14-326}+t^5{14-329},,{14-339},,{14-355}+t^4{14-361},,{14-398}
{13-315},110,13,58,0,,,,{14-341}+t^3{14-342},1,{14-357},,{14-401}+t^1{14-405}
{13-316},110,13,61,1,,,,{14-342},,,,{14-402}
{13-318},110,13,58,1,,,3,{14-342},,,3,{14-402}
{14-326},110,14,60,1,2,{15-350},,t^2{15-357}+{15-365}+t^1{15-367},,t^1{15-380}+t^2{15-384},2,{15-427}
{14-328},110,14,59,0,3,{15-350},3,{15-357},,t^2{15-380}+{15-383}+{15-387}+t^1{15-390},,t^3{15-427}+t^1{15-436}+t^2{15-438}
{14-329},110,14,62,2,,,,,,{15-384},,
{14-332},110,14,58,0,,,,{15-364}+t^1{15-368},,t^4{15-384}+t^2{15-390},3,{15-438}
{14-333},110,14,60,1,,,,{15-365},2,{15-384},,{15-436}+t^1{15-438}
{14-335},110,14,61,1,,,,{15-367},,,,
{14-336},110,14,56,0,,{15-354},,,,,,{15-440}
{15-349},110,15,57,0,6,{16-394},,{16-399},,t^3{16-422}+t^2{16-424}+t^5{16-425},,
{15-350},110,15,62,1,,,,{16-400},,,,
{15-352},110,15,60,1,,,,{16-402},2,{16-425},,
{15-353},110,15,60,1,,,,{16-403},,,,
{15-354},110,15,56,0,,{16-396},,,,,,
{16-381},110,16,63,2,,,,{17-435},,{17-460},,
{16-383},110,16,60,0,,{17-432},,t^3{17-435}+{17-437}+t^3{17-444},,{17-453}+t^2{17-467},,
{16-384},110,16,57,0,,t^1{17-427}+t^3{17-432},,t^3{17-437}+t^2{17-442}+t^6{17-444},,t^2{17-455}+{17-462}+t^4{17-465}+t^3{17-468},,
{16-385},110,16,57,0,,t^1{17-427}+t^5{17-430}+t^3{17-432},,{17-438},,t^2{17-455}+{17-458}+t^3{17-459}+t^5{17-467},,
{16-387},110,16,58,1,,,,{17-439},,t^1{17-456}+t^5{17-460}+t^3{17-465}+t^4{17-467},,
{16-388},110,16,61,1,,,,{17-440},,,,
{16-392},110,16,59,1,,,,{17-442},,t^2{17-465}+t^3{17-467},,
{16-394},110,16,63,1,,,,{17-444},,,,
{16-396},110,16,56,0,,{17-433},,,,,,
{17-427},110,17,58,1,,,,{18-464},,,,
