name,stem,Adams filtration,weight,h0target,h1target,h2target,h3target,drinfo,drvalue
v2^4[12-3],96,16,54,,v2^4[13-3],,v1^1v2^2v3^1[13-4]+v1^20v2^6v3^1[13-0]+v1^24v2^2v4^1[13-0],,
v2^1v3^1[14-4],96,16,55,,,,,3,v2^1v3^1v4^2[15-0]
v1^1v3^1[14-6],96,16,55,,v1^2[15-5],,v1^2v4^1[15-1]+v2^4[15-3],,
v3^2[14-2],96,16,55,,,,,,
v1^12v2^1[4-12],96,17,50,,,,,,
v1^2v2^5v3^4[6-0],96,17,51,,loc,,,2,v1^2v2^7v3^3[7-0]
v1^4v3^1[12-4],96,17,54,,,,,3,v1^4v3^1v4^2[13-0]
v1^2v2^5v3^1[10-2],96,18,53,,v1^2v2^5v3^1[11-1]+v1^24v2^4v3^1[11-0]+v1^28v4^1[11-0],,,,
v1^2v2^1v3^1v4^2[12-0],96,18,54,,loc,,,,
v1^2[16-3],96,18,56,,,,,,
[18-4],96,18,57,,[19-2]+v1^1v2^1[19-1]+v1^14v2^6v3^1[19-0],,v2^1[19-2],,
v1^4v2^1v3^3v4^1[10-0],96,19,53,,loc,,,2,v1^4v2^1v3^5[11-0]
v1^2v2^5[12-2],96,19,54,,,,,2,v0^1v2^4v3^2v4^1[13-0]
v0^1v1^2v2^1v3^1v4^2[12-0],96,19,54,,,,,,
v1^2v3^1[16-1],96,19,56,,,,,3,v1^2v3^1v4^2[17-0]
v1^2v2^9v4^1[8-0],96,20,52,,loc,,,2,v1^2v2^9v3^2[9-0]
v1^6v2^1v3^5[8-0],96,20,52,,loc,,,2,v1^8v3^5[9-0]
v0^1v1^2v2^5[12-2],96,20,54,,,,,2,v0^2v2^4v3^2v4^1[13-0]
v0^2v1^2v2^1v3^1v4^2[12-0],96,20,54,,,,,,
v1^4v2^9v3^2[6-0],96,21,51,,loc,,,2,v1^6v2^8v3^2[7-0]
v1^6v2^6v3^3[6-0],96,21,51,,loc,,,,
v0^1v1^6v2^1v3^5[8-0],96,21,52,,,,,2,v0^1v1^8v3^5[9-0]
v0^1v1^2v2^9v4^1[8-0],96,21,52,,,,,,
v1^6v2^11v3^1[4-0],96,22,50,,loc,,,2,v1^6v2^13[5-0]
v0^2v1^6v2^1v3^5[8-0],96,22,52,,,,,2,v0^2v1^8v3^5[9-0]
v0^2v1^2v2^9v4^1[8-0],96,22,52,,,,,,
v0^1v1^6v2^11v3^1[4-0],96,23,50,,,,,2,v0^1v1^8v2^10v3^1[5-0]
v1^2v2^2v5^1[18-0],96,23,57,,loc,,,2,v1^2v2^2v4^2[19-0]
v0^2v1^6v2^11v3^1[4-0],96,24,50,,,,,2,v0^2v1^8v2^10v3^1[5-0]
v1^6v2^1v5^1[16-0],96,24,56,,loc,,,2,v1^6v2^1v4^2[17-0]
v1^8v2^1v4^2[14-0],96,25,55,,loc,,,2,v1^10v4^2[15-0]
v0^1v1^6v2^1v5^1[16-0],96,25,56,,,,,,
v1^10v2^1v3^2v4^1[12-0],96,26,54,,loc,,,2,v1^10v2^1v3^4[13-0]
v0^2v1^6v2^1v5^1[16-0],96,26,56,,,,,,
v1^10v2^6v4^1[10-0],96,27,53,,loc,,,2,v1^10v2^6v3^2[11-0]
v0^1v1^10v2^1v3^2v4^1[12-0],96,27,54,,,,,2,v0^1v1^12v3^2v4^1[13-0]
v1^12v2^6v3^2[8-0],96,28,52,,loc,,,,
v0^2v1^10v2^1v3^2v4^1[12-0],96,28,54,,,,,2,v0^2v1^12v3^2v4^1[13-0]
v1^14v2^8v3^1[6-0],96,29,51,,loc,,,2,v1^14v2^10[7-0]
v1^18v2^2v3^3[6-0],96,29,51,,loc,,,,
v0^1v1^12v2^6v3^2[8-0],96,29,52,,,,,,
v1^18v2^7v3^1[4-0],96,30,50,,loc,,,2,v1^18v2^9[5-0]
v1^22v2^1v3^3[4-0],96,30,50,,loc,,,,
v0^2v1^12v2^6v3^2[8-0],96,30,52,,,,,,
v0^1v1^18v2^7v3^1[4-0],96,31,50,,,,,2,v0^1v1^20v2^6v3^1[5-0]
v0^1v1^22v2^1v3^3[4-0],96,31,50,,,,,,
v0^2v1^18v2^7v3^1[4-0],96,32,50,,,,,2,v0^2v1^20v2^6v3^1[5-0]
v0^2v1^22v2^1v3^3[4-0],96,32,50,,,,,,
v1^26v2^7[2-0],96,35,49,,loc,,,2,v1^28v2^6[3-0]
v1^22v2^2v4^1[10-0],96,35,53,,loc,,,2,v1^22v2^2v3^2[11-0]
v1^26v2^1v4^1[8-0],96,36,52,,loc,,,2,v1^26v2^1v3^2[9-0]
v1^28v2^1v3^2[6-0],96,37,51,,loc,,,2,v1^30v3^2[7-0]
v0^1v1^26v2^1v4^1[8-0],96,37,52,,,,,,
v1^30v2^3v3^1[4-0],96,38,50,,loc,,,2,v1^30v2^5[5-0]
v0^2v1^26v2^1v4^1[8-0],96,38,52,,,,,,
v0^2v1^30v2^3v3^1[4-0],96,40,50,,,,,,
v1^28v2^3v3^1[8-0],96,40,52,,loc,,,,
v1^18v2^5v3^1[16-0],96,40,56,,loc,,,,
v1^22v2^1v4^1[16-0],96,40,56,,loc,,,,
v1^12v2^3v4^1[24-0],96,40,60,,loc,,,,
v1^14v3^1v4^1[24-0],96,40,60,,loc,,,,
v1^8v2^7v3^1[24-0],96,40,60,,loc,,,,
v3^4[3-9],97,7,50,,,,,2,v0^1v3^4[4-6]
v2^2[5-20],97,7,51,,,,,,
[7-19],97,7,52,,v3^2[8-11],v0^1v4^1[8-11],v2^1v3^2[8-11]+v1^2v2^8[8-3],,
v0^1v3^4[3-9],97,8,50,,v1^2v3^4[4-5],v2^8v4^1[4-2],v0^1v2^4v3^1[4-12],,
v3^2v4^1[5-6],97,8,51,,,,,2,v3^4[6-6]
v3^4[5-7],97,9,51,,,,,,
v3^2[7-9],97,9,52,,v3^2[8-11],v0^1v4^1[8-11],,,
v2^5[5-14],97,10,51,,,,,2,v1^2v2^4[6-11]
v1^1v3^2[7-8],97,10,52,,,,,2,v1^1v2^3[8-13]
v4^3[7-0],97,10,52,,loc,,,2,v1^2v3^2[8-7]
v0^1v3^2[7-9],97,10,52,,,,,,
v4^1[9-9],97,10,53,,v2^1v3^1[10-11]+v2^2v3^1[10-10],v1^1v2^1[10-14]+v1^2v2^1v3^3[10-2],v2^2[10-14]+v2^3v3^1[10-10]+v1^4v2^1v3^3[10-2],,
v1^4v2^4[3-13],97,11,50,,,,,2,v1^6v2^3[4-12]
v1^1v2^2v3^3[5-7],97,11,51,,v1^2v2^1v3^3[6-7]+v1^30v2^3v3^1[6-0],,v2^6v4^1[6-5]+v1^2v2^5v3^3[6-2],,
v0^1v4^3[7-0],97,11,52,,,,,3,v0^1v1^1v2^4[8-10]
v0^2v3^2[7-9],97,11,52,,,,,,
v1^2v3^2[7-7],97,11,52,,,,,,
v2^2v3^1v4^1[7-4],97,11,52,,,,,,
[11-11],97,11,54,,[12-12],v1^2v2^4[12-3]+v1^22v2^5v3^1[12-0]+v1^26v2^1v4^1[12-0],v1^3v2^1v4^1[12-2],,
v0^1v1^4v2^4[3-13],97,12,50,,,,,2,v0^1v1^8v3^1[4-12]
v0^2v4^3[7-0],97,12,52,,,,,,
v2^2v3^1[9-12],97,12,53,,,,,2,v1^2v2^1v3^1[10-9]
v2^2v4^1[9-4],97,12,53,,v2^2v3^1[10-10]+v0^1v2^1v3^1v4^1[10-2]+v2^4v3^2[10-1],v2^2v4^1[10-5],,,
v0^2v1^4v2^4[3-13],97,13,50,,,,,2,v0^2v1^8v3^1[4-12]
v1^4v2^1v3^1[7-9],97,13,52,,,,,2,v1^4v2^3[8-11]
v0^3v4^3[7-0],97,13,52,,,,,,
v1^1v2^5[7-7],97,13,52,,,,,,
v1^2v2^4[7-9],97,13,52,,,,,,
v1^2v2^1v3^1[9-13],97,13,53,,,,,,
[13-12],97,13,55,,[14-9]+v1^4v3^1[14-4]+v1^24v2^1v4^1[14-0],,,,
v1^8v3^1[5-14],97,14,51,,,,,3,v2^8v3^3[6-0]
v1^6v2^3[5-14],97,14,51,,,,,,
v0^4v4^3[7-0],97,14,52,,,,,,
v4^1[13-2],97,14,55,,,,,2,v3^2[14-2]
v0^5v4^3[7-0],97,15,52,,,,,,
v1^2v2^1v3^1[11-6],97,15,54,,,,,3,v1^2v2^1v3^1v4^2[12-0]
v2^1v3^3[11-1],97,15,54,,,,,,
v2^3v4^1[11-1],97,15,54,,v1^1v2^3[12-5],v1^2v2^4[12-3]+v1^22v2^5v3^1[12-0]+v1^26v2^1v4^1[12-0],v1^2v3^2[12-3],,
v0^6v4^3[7-0],97,16,52,,,,,,
v1^6v3^1[9-12],97,16,53,,,,,3,v1^2v2^2v3^5[10-0]
v1^4v2^3[9-12],97,16,53,,,,,,
v2^9v3^1[7-1],97,17,52,,,,,3,v2^10v3^2[8-0]
v2^3v3^5[9-0],97,17,53,,loc,,,,
v1^3v2^3[11-6],97,17,54,,,,,2,v0^1v1^2v2^1v3^1v4^2[12-0]
v2^4[13-3],97,17,55,,v1^2v3^2[14-1]+v1^4v3^1[14-4]+v1^24v2^1v4^1[14-0],,v1^2v2^1v3^1[14-6],,
v2^1v3^1[15-2],97,17,56,,,,,3,v2^1v3^1v4^2[16-0]
v1^2[15-5],97,17,56,,v1^2[16-4],,v1^2v2^1[16-4]+v1^20v2^3v4^1[16-0],,
v3^2[15-1],97,17,56,,,,,,
v1^12v2^1[5-14],97,18,51,,,,,,
v1^4v2^2v3^5[7-0],97,18,52,,loc,,,,
v0^1v1^3v2^3[11-6],97,18,54,,,,,2,v0^2v1^2v2^1v3^1v4^2[12-0]
v1^4v3^1[13-5],97,18,55,,,,,3,v1^4v3^1v4^2[14-0]
v1^4v2^7v3^3[5-0],97,19,51,,loc,,,2,v1^6v2^6v3^3[6-0]
v2^13v3^1[5-0],97,19,51,,loc,,,2,v2^15[6-0]
v1^11v2^1[7-9],97,19,52,,,,,2,v0^1v1^2v2^9v4^1[8-0]
v0^1v1^4v2^2v3^5[7-0],97,19,52,,,,,,
v1^2v2^5v3^1[11-1],97,19,54,,,,,,
v1^2[17-3],97,19,57,,,,,,
[19-2],97,19,58,,[20-1],v0^1v1^1[20-1]+v1^12v2^7v3^1[20-0],,,
v1^4v2^12v3^1[3-0],97,20,50,,loc,,,2,v1^4v2^14[4-0]
v0^1v1^11v2^1[7-9],97,20,52,,,,,2,v0^2v1^2v2^9v4^1[8-0]
v0^2v1^4v2^2v3^5[7-0],97,20,52,,,,,,
v1^2v2^1[17-2],97,20,57,,,,,3,v1^2v3^1v4^2[18-0]
v0^1v1^4v2^12v3^1[3-0],97,21,50,,,,,,
v2^3v5^1[17-0],97,21,57,,loc,,,2,v2^3v4^2[18-0]
v1^1v2^1[19-1],97,21,58,,,v0^1v1^1[20-1]+v1^12v2^7v3^1[20-0],,,
v0^2v1^4v2^12v3^1[3-0],97,22,50,,,,,,
v1^2v2^3v4^2[15-0],97,22,56,,loc,,,2,v1^4v2^2v4^2[16-0]
v0^1v1^1v2^1[19-1],97,22,58,,,,,,
v1^4v2^3v3^2v4^1[13-0],97,23,55,,loc,,,2,v1^4v2^3v3^4[14-0]
v0^1v1^2v2^3v4^2[15-0],97,23,56,,,,,2,v0^1v1^6v2^1v5^1[16-0]
v1^8v2^2v3^2v4^1[11-0],97,24,54,,loc,,,2,v1^8v2^2v3^4[12-0]
v0^2v1^2v2^3v4^2[15-0],97,24,56,,,,,2,v0^2v1^6v2^1v5^1[16-0]
v1^10v2^2v3^4[9-0],97,25,53,,loc,,,2,v1^10v2^4v3^3[10-0]
v1^8v2^7v4^1[9-0],97,25,53,,loc,,,2,v1^8v2^7v3^2[10-0]
v0^1v1^8v2^2v3^2v4^1[11-0],97,25,54,,,,,,
v1^10v2^7v3^2[7-0],97,26,52,,loc,,,2,v1^12v2^6v3^2[8-0]
v1^14v2^1v3^4[7-0],97,26,52,,loc,,,2,v1^14v2^3v3^3[8-0]
v0^2v1^8v2^2v3^2v4^1[11-0],97,26,54,,,,,,
v1^16v2^3v3^3[5-0],97,27,51,,loc,,,2,v1^18v2^2v3^3[6-0]
v1^10v2^12[5-0],97,27,51,,loc,,,,
v0^1v1^10v2^7v3^2[7-0],97,27,52,,,,,2,v0^1v1^12v2^6v3^2[8-0]
v0^1v1^14v2^1v3^4[7-0],97,27,52,,,,,,
v1^14v2^11[3-0],97,28,50,,loc,,,2,v1^22v2^1v3^3[4-0]
v0^2v1^10v2^7v3^2[7-0],97,28,52,,,,,2,v0^2v1^12v2^6v3^2[8-0]
v0^2v1^14v2^1v3^4[7-0],97,28,52,,,,,,
v0^1v1^14v2^11[3-0],97,29,50,,,,,2,v0^1v1^22v2^1v3^3[4-0]
v0^2v1^14v2^11[3-0],97,30,50,,,,,2,v0^2v1^22v2^1v3^3[4-0]
v1^14v2^2v3^1v4^1[13-0],97,31,55,,loc,,,2,v1^14v2^2v3^3[14-0]
v1^18v2^1v3^1v4^1[11-0],97,32,54,,loc,,,2,v1^18v2^1v3^3[12-0]
v1^20v2^3v4^1[9-0],97,33,53,,loc,,,2,v1^20v2^3v3^2[10-0]
v0^1v1^18v2^1v3^1v4^1[11-0],97,33,54,,,,,,
v1^22v2^3v3^2[7-0],97,34,52,,loc,,,2,v1^24v2^2v3^2[8-0]
v0^2v1^18v2^1v3^1v4^1[11-0],97,34,54,,,,,,
v1^24v2^5v3^1[5-0],97,35,51,,loc,,,2,v1^24v2^7[6-0]
v0^1v1^22v2^3v3^2[7-0],97,35,52,,,,,2,v0^1v1^26v2^1v4^1[8-0]
v1^28v2^4v3^1[3-0],97,36,50,,loc,,,2,v1^28v2^6[4-0]
v0^2v1^22v2^3v3^2[7-0],97,36,52,,,,,2,v0^2v1^26v2^1v4^1[8-0]
v0^1v1^28v2^4v3^1[3-0],97,37,50,,,,,,
v0^2v1^28v2^4v3^1[3-0],97,38,50,,,,,,
v1^24v2^4v3^1[11-0],97,40,54,,loc,,,,
v1^28v4^1[11-0],97,40,54,,loc,,,,
v1^14v2^6v3^1[19-0],97,40,58,,loc,,,,
v1^18v2^2v4^1[19-0],97,40,58,,loc,,,,
v1^1v3^1[4-18],98,6,51,,v1^2[5-24]+v0^2v1^30v2^1v3^2[5-0],,v1^2[5-27],,
[6-23],98,6,52,,,[7-21]+v2^2[7-17]+v1^28v2^4v3^1[7-0]+v1^32v4^1[7-0],,,
v2^2[6-18],98,8,52,,,,,2,v0^1v3^2[7-9]
v4^2[6-5],98,8,52,,v3^2v4^1[7-4],v4^2[7-4]+v1^1v2^1v3^2[7-7]+v1^28v2^4v3^1[7-0]+v1^32v4^1[7-0],v1^2v4^1[7-10]+v2^6v4^1[7-3],,
v0^1v2^2[6-18],98,9,52,,,,,2,v0^2v3^2[7-9]
v1^1v3^1v4^1[6-8],98,9,52,,,,,2,v1^2v3^2[7-7]
v3^2v4^1[6-6],98,9,52,,,,,2,v2^2v3^1v4^1[7-4]
v1^2v3^4[4-5],98,10,51,,v2^11[5-3]+v0^2v1^30v2^1v3^2[5-0],,,,
v0^1v1^1v3^1v4^1[6-8],98,10,52,,,,,3,v0^3v4^3[7-0]
v3^2[8-10],98,10,53,,v2^1v3^1[9-15]+v4^3[9-0]+v3^4[9-1]+v2^5v3^1[9-5],,v2^2[9-19],,
v3^2[8-11],98,10,53,,,,,,
[10-15],98,10,54,,v1^1v2^1[11-9]+v2^2v3^1[11-6]+v1^1v2^4v3^1[11-3],,v1^1v2^4v4^1[11-1]+v1^9v3^1[11-6]+v1^22v2^6v3^1[11-0],,
v2^5[6-11],98,11,52,,,,,2,v1^2v2^4[7-9]
v1^2v4^1[8-7],98,11,53,,,,,2,v1^2v2^1v3^1[9-13]
v1^4v2^4[4-12],98,12,51,,,,,2,v1^6v2^3[5-14]
v1^1v2^5[6-10],98,12,52,,,,,2,v0^4v4^3[7-0]
v1^2v2^1v3^3[6-7],98,12,52,,,,,,
v3^4[8-2],98,12,53,,,,,,
v2^1v3^1[10-11],98,12,54,,v1^1v2^1[11-9],,,,
[12-12],98,12,55,,[13-13]+v1^2v2^1v3^1[13-4],,v1^4v4^1[13-2],,
v0^1v1^1v2^5[6-10],98,13,52,,,,,2,v0^5v4^3[7-0]
v2^1v3^1v4^1[10-2],98,13,54,,,,,2,v2^1v3^3[11-1]
v2^2v3^1[10-10],98,13,54,,v2^2v3^1[11-6]+v1^1v2^4v3^1[11-3],,v1^1v2^4v4^1[11-1]+v1^9v3^1[11-6]+v1^22v2^6v3^1[11-0],,
v2^8v3^2[4-2],98,14,51,,,,,4,v1^12v2^1[5-14]
v0^2v1^1v2^5[6-10],98,14,52,,,,,2,v0^6v4^3[7-0]
v1^4v2^1v3^1[8-11],98,14,53,,,,,2,v1^4v2^3[9-12]
v1^2v2^4[8-11],98,14,53,,,,,,
v0^1v2^1v3^1v4^1[10-2],98,14,54,,,,,,
[14-9],98,14,56,,v1^4v3^1[15-2],v1^5v3^1[15-2]+v1^18v2^6v3^1[15-0]+v1^22v2^2v4^1[15-0],,,
v1^8v3^1[6-11],98,15,52,,,,,3,v1^4v2^2v3^5[7-0]
v1^6v2^3[6-11],98,15,52,,,,,,
v1^2v3^4v4^1[8-0],98,15,53,,loc,,,2,v1^2v3^6[9-0]
v4^1[14-2],98,15,56,,,,,2,v3^2[15-1]
v2^6v3^4[6-0],98,16,52,,loc,,,2,v2^8v3^3[7-0]
v2^4v3^2[10-1],98,16,54,,v1^1v2^4v3^1[11-3],,v1^1v2^4v4^1[11-1]+v1^9v3^1[11-6]+v1^22v2^6v3^1[11-0],,
v1^2v2^1v3^1[12-4],98,16,55,,,,,3,v1^2v2^1v3^1v4^2[13-0]
v1^1v2^1v3^2[12-2],98,16,55,,,,,,
v1^1v2^3[12-5],98,16,55,,v1^2v2^1v3^1[13-4],,v1^2v2^1v3^1[13-7],,
[16-5],98,16,57,,,,,3,v1^2[17-3]
v1^14v2^1[2-11],98,17,50,,,,,,
v1^2v2^8v3^3[4-0],98,17,51,,loc,,,,
v0^1v2^6v3^4[6-0],98,17,52,,,,,2,v0^1v1^4v2^2v3^5[7-0]
v1^6v3^1[10-10],98,17,54,,,,,3,v1^2v2^2v3^5[11-0]
v0^1v2^4v3^2[10-1],98,17,54,,,,,,
v2^16[2-0],98,18,50,,loc,,,2,v1^2v2^15[3-0]
v0^2v2^6v3^4[6-0],98,18,52,,,,,2,v0^2v1^4v2^2v3^5[7-0]
v2^12[6-1],98,18,52,,,v1^2v2^9v3^1[7-1]+v1^28v2^4v3^1[7-0],,,
v1^1v2^9[8-2],98,18,53,,,,,3,v2^10v3^2[9-0]
v2^6[12-2],98,18,55,,,,,,
v1^2v3^2[14-1],98,18,56,,v1^4v3^1[15-2],v1^5v3^1[15-2]+v1^18v2^6v3^1[15-0]+v1^22v2^2v4^1[15-0],,,
v2^1v3^1[16-1],98,18,57,,,,,3,v2^1v3^1v4^2[17-0]
v1^2[16-4],98,18,57,,v1^2[17-5]+v1^16v2^6v3^1[17-0]+v1^20v2^2v4^1[17-0],,v1^2v2^1[17-5],,
[18-5],98,18,58,,,[19-4],,,
v0^1v2^16[2-0],98,19,50,,,,,2,v0^1v1^4v2^12v3^1[3-0]
v0^1v2^12[6-1],98,19,52,,,,,,
v1^4v3^1[14-4],98,19,56,,v1^4v3^1[15-2],v1^5v3^1[15-2]+v1^18v2^6v3^1[15-0]+v1^22v2^2v4^1[15-0],,,
v0^2v2^16[2-0],98,20,50,,,,,2,v0^2v1^4v2^12v3^1[3-0]
v2^4v4^2[14-0],98,20,56,,loc,,,2,v1^4v3^1v4^2[15-0]
v2^2[18-1],98,20,58,,,,,2,v0^1v1^1v2^1[19-1]
[20-1],98,20,59,,,,,,
v2^7v3^1v4^1[12-0],98,21,55,,loc,,,2,v2^7v3^3[13-0]
v1^6v3^1v4^2[12-0],98,21,55,,loc,,,,
v0^1v2^4v4^2[14-0],98,21,56,,,,,,
v0^1v2^2[18-1],98,21,58,,,,,3,v1^2v3^1v4^2[19-0]
v1^4v2^6v3^1v4^1[10-0],98,22,54,,loc,,,2,v1^4v2^6v3^3[11-0]
v1^8v3^3v4^1[10-0],98,22,54,,loc,,,2,v1^8v3^5[11-0]
v0^2v2^4v4^2[14-0],98,22,56,,,,,,
v1^6v2^8v4^1[8-0],98,23,53,,loc,,,2,v1^6v2^8v3^2[9-0]
v1^8v2^3v3^4[8-0],98,23,53,,loc,,,2,v1^8v2^5v3^3[9-0]
v0^1v1^4v2^6v3^1v4^1[10-0],98,23,54,,,,,2,v0^1v1^8v2^2v3^2v4^1[11-0]
v0^1v1^8v3^3v4^1[10-0],98,23,54,,,,,,
v1^10v2^5v3^3[6-0],98,24,52,,loc,,,2,v1^12v2^4v3^3[7-0]
v1^8v2^8v3^2[6-0],98,24,52,,loc,,,,
v0^2v1^4v2^6v3^1v4^1[10-0],98,24,54,,,,,2,v0^2v1^8v2^2v3^2v4^1[11-0]
v0^2v1^8v3^3v4^1[10-0],98,24,54,,,,,,
v1^8v2^13[4-0],98,25,51,,loc,,,2,v1^10v2^12[5-0]
v0^1v1^10v2^5v3^3[6-0],98,25,52,,,,,2,v0^1v1^14v2^1v3^4[7-0]
v0^1v1^8v2^8v3^2[6-0],98,25,52,,,,,,
v0^2v1^10v2^5v3^3[6-0],98,26,52,,,,,2,v0^2v1^14v2^1v3^4[7-0]
v0^2v1^8v2^8v3^2[6-0],98,26,52,,,,,,
v1^10v5^1[16-0],98,27,57,,loc,,,2,v1^10v4^2[17-0]
v1^12v4^2[14-0],98,28,56,,loc,,,,
v1^12v2^3v3^1v4^1[12-0],98,29,55,,loc,,,2,v1^12v2^3v3^3[13-0]
v0^1v1^12v4^2[14-0],98,29,56,,,,,,
v1^14v2^5v4^1[10-0],98,30,54,,loc,,,2,v1^14v2^5v3^2[11-0]
v0^2v1^12v4^2[14-0],98,30,56,,,,,,
v1^16v2^5v3^2[8-0],98,31,53,,loc,,,2,v1^20v2^1v3^3[9-0]
v0^1v1^14v2^5v4^1[10-0],98,31,54,,,,,2,v0^1v1^18v2^1v3^1v4^1[11-0]
v1^20v2^4v3^2[6-0],98,32,52,,loc,,,2,v1^24v3^3[7-0]
v0^2v1^14v2^5v4^1[10-0],98,32,54,,,,,2,v0^2v1^18v2^1v3^1v4^1[11-0]
v1^20v2^9[4-0],98,33,51,,loc,,,2,v1^22v2^8[5-0]
v1^26v3^3[4-0],98,33,51,,loc,,,,
v0^1v1^20v2^4v3^2[6-0],98,33,52,,,,,,
v1^24v2^8[2-0],98,34,50,,loc,,,2,v1^26v2^7[3-0]
v0^2v1^20v2^4v3^2[6-0],98,34,52,,,,,,
v0^1v1^24v2^8[2-0],98,35,50,,,,,2,v0^1v1^28v2^4v3^1[3-0]
v0^2v1^24v2^8[2-0],98,36,50,,,,,2,v0^2v1^28v2^4v3^1[3-0]
v1^30v2^3v3^1[6-0],98,40,52,,loc,,,,
v1^32v3^2[6-0],98,40,52,,loc,,,,
v1^20v2^5v3^1[14-0],98,40,56,,loc,,,,
v1^24v2^1v4^1[14-0],98,40,56,,loc,,,,
v1^10v2^7v3^1[22-0],98,40,60,,loc,,,,
v1^14v2^3v4^1[22-0],98,40,60,,loc,,,,
v1^16v3^1v4^1[22-0],98,40,60,,loc,,,,
[5-26],99,5,52,,[6-24]+v1^2v2^9v3^1[6-2],v3^4[6-7]+v0^2v2^1v3^1v4^1[6-8]+v2^8v3^2[6-1],,,
v0^1[5-26],99,6,52,,,,,,
v1^2[5-24],99,7,52,,,,,,
v4^2[5-6],99,7,52,v0^1v4^2[5-6],v4^2[6-6]+v1^2v2^9v3^1[6-2],v3^4[6-7]+v0^2v2^1v3^1v4^1[6-8]+v2^8v3^2[6-1],v4^2[6-7]+v1^1v4^1[6-13]+v1^2v2^8v3^2[6-1]+v1^28v2^5v3^1[6-0],,
[7-20],99,7,53,,v0^1v3^2v4^1[8-2]+v2^8[8-3],[8-22]+v1^2v3^2[8-10]+v1^1v2^7[8-5],,,
v0^1v4^2[5-6],99,8,52,,,,,,
v4^2[7-3],99,9,53,,,,,3,v3^4[8-2]
v3^2[7-10],99,9,53,,v0^1v4^1[8-11]+v2^4[8-13]+v2^8[8-3],v1^2v3^2[8-10],v3^2[8-14]+v2^6v3^2[8-2],,
[9-20],99,9,54,,v1^1v2^1[10-14],v1^2v2^4v3^2[10-1],v2^1v4^3[10-0]+v1^2v2^1v3^3[10-3],,
v1^2v4^1[7-7],99,10,53,,,,,5,v2^1v3^6[8-0]
v3^2v4^1[7-4],99,10,53,,v2^4[8-13]+v2^8[8-3],,v2^4[8-15]+v2^6v3^2[8-2],,
v0^1[9-20],99,10,54,,,,,,
v1^2v2^1v3^3[5-9],99,11,52,,,,,,
v2^1v3^1[9-15],99,11,54,v2^5v3^1[9-5]+v1^30v4^1[9-0],v1^1v2^1[10-14],v3^4[10-1]+v1^8v3^1[10-10],v2^1v4^3[10-0]+v1^2v2^1v3^3[10-3],,
v2^2[9-18],99,11,54,,,,,,
v3^2[9-12],99,11,54,,,,,,
v0^1v1^2v2^1v3^3[5-9],99,12,52,,,,,,
v1^2v2^2v3^1[7-9],99,12,53,,,,,2,v1^2v2^4[8-11]
v2^5[7-9],99,12,53,,,,,,
v1^6v2^1v3^1[5-14],99,13,52,,,,,2,v1^6v2^3[6-11]
v1^4v2^4[5-14],99,13,52,,,,,,
v2^7v4^1[5-2],99,13,52,v2^11[5-3]+v0^2v1^30v2^1v3^2[5-0],,v0^1v2^5v3^1v4^1[6-2]+v0^2v1^28v2^2v3^2[6-0],,,
v1^2v2^4[7-10],99,13,53,,,,,,
v3^4[9-1],99,13,54,v2^5v3^1[9-5]+v1^30v4^1[9-0],,v3^4[10-1]+v1^2v2^4v3^2[10-1]+v1^8v3^1[10-10],,,
v1^1v2^1[11-9],99,13,55,,v1^2v2^4[12-3]+v1^22v2^5v3^1[12-0]+v1^26v2^1v4^1[12-0],,,,
[13-13],99,13,56,,,,,,
v1^8v2^3[3-13],99,14,51,,,,,3,v1^2v2^8v3^3[4-0]
v0^1v1^6v2^1v3^1[5-14],99,14,52,,,,,,
v0^1v3^4[9-1],99,14,54,,,,,,
v2^1v3^1v4^1[11-1],99,14,55,,,,,2,v1^1v2^1v3^2[12-2]
v2^2v3^1[11-6],99,14,55,,,,,,
v0^2v1^6v2^1v3^1[5-14],99,15,52,,,,,,
v1^4v2^1v3^1[9-12],99,15,54,,,,,2,v0^1v2^4v3^2[10-1]
v1^1v2^2v3^3[9-1],99,15,54,,,,,3,v2^3v3^5[10-0]
v2^5v3^1[9-5],99,15,54,,,,,,
v2^2v3^2[11-3],99,15,55,,,,,3,v2^6[12-2]
[15-6],99,15,57,,[16-6]+v2^1[16-4],v1^2[16-5],[16-8]+v2^2[16-4]+v1^6[16-4],,
v2^11[5-3],99,16,52,,,,,,
v1^8v3^1[7-9],99,16,53,,,,,3,v1^4v2^2v3^5[8-0]
v1^6v2^3[7-9],99,16,53,,,,,,
v4^1[15-1],99,16,57,,v2^1[16-4],v1^2[16-5],,,
v1^1v2^10v3^1[5-1],99,17,52,,,,,2,v0^1v2^12[6-1]
v1^4v3^6[7-0],99,17,53,,loc,,,,
v2^10[7-3],99,17,53,,,,,,
v1^1v2^4v3^1[11-3],99,17,55,,v1^2v2^4[12-3]+v1^22v2^5v3^1[12-0]+v1^26v2^1v4^1[12-0],,,,
v1^2v2^1v3^1[13-5],99,17,56,,,,,3,v1^2v2^1v3^1v4^2[14-0]
v1^2v2^1v3^1[13-4],99,17,56,,v1^3v3^1[14-6],,v1^4v4^1[14-2]+v1^22v2^3v4^1[14-0]+v1^24v3^1v4^1[14-0],,
v1^2v3^2[13-2],99,17,56,,,,,,
[17-6],99,17,58,,[18-6],,,,
v1^14v2^1[3-13],99,18,51,,,,,,
